timestamp,longitude,latitude,speed,direction
2019-04-11T22:59:26.000Z,55.05205,24.988575,0,26840
2019-04-11T23:05:25.000Z,55.052177,24.988452,0,26840
2019-04-11T23:08:27.000Z,55.05213199999999,24.988527,0,26840
2019-04-11T23:14:25.000Z,55.052148,24.988438,0,26840
2019-04-11T23:20:21.000Z,55.052125,24.98849,0,26840
2019-04-11T23:23:25.000Z,55.052115,24.988485,0,26840
2019-04-11T23:29:25.000Z,55.05208199999999,24.988468,0,26840
2019-04-11T23:35:23.000Z,55.052163,24.988528,0,26840
2019-04-11T23:41:23.000Z,55.052197,24.988623,0,26840
2019-04-11T23:47:26.000Z,55.052007,24.988725,0,26840
2019-04-11T23:53:26.000Z,55.052147,24.988635,0,26840
2019-04-12T00:05:27.000Z,55.052128,24.9885,0,26840
2019-04-12T00:11:28.000Z,55.051833,24.988767000000006,0,26840
2019-04-12T00:17:26.000Z,55.052053,24.988517,0,26840
2019-04-12T00:23:25.000Z,55.052072,24.988513,0,26840
2019-04-12T00:29:25.000Z,55.052027,24.988502,0,26840
2019-04-12T00:35:25.000Z,55.052052,24.988605,0,26840
2019-04-12T00:38:27.000Z,55.052035,24.988567,0,26840
2019-04-12T00:44:25.000Z,55.05214300000001,24.98845,0,26840
2019-04-12T00:47:28.000Z,55.052083,24.988533,0,26840
2019-04-12T00:53:28.000Z,55.05206,24.988535,0,26840
2019-04-12T00:59:28.000Z,55.052148,24.98851,0,26840
2019-04-12T01:05:23.000Z,55.052065,24.988585,0,26840
2019-04-12T01:08:24.000Z,55.052065,24.988648,0,26840
2019-04-12T01:11:26.000Z,55.05206800000001,24.988582,0,26840
2019-04-12T01:17:25.000Z,55.05204200000001,24.988608,0,26840
2019-04-12T01:23:22.000Z,55.052007,24.988623,0,26840
2019-04-12T01:26:27.000Z,55.052072,24.988542,0,26840
2019-04-12T01:32:28.000Z,55.052152,24.988472,0,26840
2019-04-12T01:38:27.000Z,55.052112,24.988615,0,26840
2019-04-12T01:44:26.000Z,55.05210200000001,24.988492,0,26840
2019-04-12T01:50:27.000Z,55.052257,24.988657,0,26840
2019-04-12T01:56:28.000Z,55.052325,24.988593,0,26840
2019-04-12T02:02:29.000Z,55.052177,24.988522,0,26840
2019-04-12T02:08:30.000Z,55.05212,24.98856,0,6500
2019-04-12T02:14:22.000Z,55.05208,24.988525,0,6500
2019-04-12T02:20:27.000Z,55.052065,24.988508,0,6500
2019-04-12T02:26:26.000Z,55.05235,24.988575,1,7440
2019-04-12T02:29:27.000Z,55.05285799999999,24.98849,2,15680
2019-04-12T02:32:26.000Z,55.053408,24.987472,3,14420
2019-04-12T03:15:56.000Z,54.977013,25.084917,25,31420
2019-04-12T03:19:16.000Z,54.96786,25.092845,20,31340
2019-04-12T03:22:55.000Z,54.959967000000006,25.099728,17,31440
2019-04-12T03:26:37.000Z,54.951838,25.106852,19,31360
2019-04-12T03:31:46.000Z,54.939838,25.117895,20,31500
2019-04-12T03:34:22.000Z,54.933203000000006,25.123678,20,31340
2019-04-12T03:39:49.000Z,54.918407,25.136433,23,31320
2019-04-12T03:46:16.000Z,54.9011,25.152427,23,32980
2019-04-12T03:52:16.000Z,54.89301500000001,25.17154,22,35930
2019-04-12T03:55:57.000Z,54.89279499999999,25.184232,23,35900
2019-04-12T03:59:17.000Z,54.892937,25.195942,22,1070
2019-04-12T04:06:44.000Z,54.8996,25.22103,22,1350
2019-04-12T04:10:23.000Z,54.90286,25.233422,23,1340
2019-04-12T04:13:48.000Z,54.905963,25.245262,23,1330
2019-04-12T04:17:54.000Z,54.90947,25.258848,23,1350
2019-04-12T04:21:21.000Z,54.912605000000006,25.270823,23,1330
