timestamp,longitude,latitude,speed,direction
2020-04-29T20:09:16.000Z,-149.94568,53.60088,36,9800
2020-04-29T20:09:46.000Z,-149.941067,53.600427,36,9900
2020-04-29T20:17:44.000Z,-149.867493,53.5936,36,9800
2020-04-29T20:40:41.000Z,-149.662717,53.57616700000001,36,9700
2020-04-29T20:42:46.000Z,-149.643767,53.57465,36,9700
2020-04-29T20:44:26.000Z,-149.62755,53.5733,36,9700
2020-04-29T20:47:00.000Z,-149.604107,53.57128,36,9700
2020-04-29T21:03:07.000Z,-149.45938700000005,53.558827,36,9800
2020-04-29T21:06:43.000Z,-149.42693300000005,53.555867000000006,36,9800
2020-04-29T21:07:42.000Z,-149.417867,53.555067,36,9800
2020-04-29T21:25:09.000Z,-149.259983,53.540283,36,9800
2020-04-29T21:29:27.000Z,-149.221117,53.536683,36,9800
2020-04-29T22:00:03.000Z,-148.9404,53.511633,36,9800
2020-04-29T22:17:57.000Z,-148.775933,53.4969,36,9800
2020-04-29T22:27:52.000Z,-148.685333,53.48863299999999,36,9900
2020-04-29T22:34:03.000Z,-148.62845,53.48325,36,9800
2020-04-29T22:42:32.000Z,-148.552453,53.475867,37,9900
2020-04-29T22:43:38.000Z,-148.540373,53.47464,37,9900
2020-04-29T22:44:01.000Z,-148.536693,53.47426700000001,37,9900
2020-04-29T22:44:25.000Z,-148.533173,53.473893,37,9900
2020-04-29T22:45:25.000Z,-148.52383999999995,53.472987,37,9900
2020-04-29T22:45:50.000Z,-148.52018700000005,53.472613,36,9900
2020-04-29T22:46:19.000Z,-148.515733,53.47216,37,9900
2020-04-29T22:46:55.000Z,-148.51023999999995,53.4716,37,9900
2020-04-29T22:47:19.000Z,-148.50658700000002,53.471227,37,9900
2020-04-29T22:48:31.000Z,-148.495573,53.47010699999999,36,9900
2020-04-29T22:48:55.000Z,-148.491893,53.469733,37,9900
2020-04-29T22:49:25.000Z,-148.48730700000004,53.469227,37,9900
2020-04-29T22:49:54.000Z,-148.48272,53.468773,37,9900
2020-04-29T23:04:52.000Z,-148.345067,53.454567,37,9900
2020-04-29T23:08:09.000Z,-148.314267,53.45138299999999,37,9900
2020-04-29T23:11:16.000Z,-148.285383,53.44838299999999,37,9900
2020-04-29T23:43:04.000Z,-147.98915,53.41825,37,10000
2020-04-29T23:46:40.000Z,-147.955733,53.414717,37,9900
2020-04-30T00:19:03.000Z,-147.65715,53.38335,37,9900
2020-04-30T00:19:33.000Z,-147.651653,53.382773,37,9900
2020-04-30T00:19:56.000Z,-147.647973,53.3824,37,9900
2020-04-30T00:20:20.000Z,-147.644267,53.382027,37,9900
2020-04-30T00:20:56.000Z,-147.638773,53.381467,37,9900
2020-04-30T00:48:40.000Z,-147.383733,53.3547,37,10000
2020-04-30T00:54:40.000Z,-147.327883,53.348683,37,10000
2020-04-30T00:57:57.000Z,-147.297383,53.345333,37,9900
2020-04-30T01:01:29.000Z,-147.264773,53.34152,37,10000
2020-04-30T01:04:30.000Z,-147.235253,53.33829300000001,37,10000
2020-04-30T01:04:54.000Z,-147.231707,53.33789300000001,37,10000
2020-04-30T01:05:18.000Z,-147.227867,53.337493,37,9900
2020-04-30T01:06:19.000Z,-147.21866699999995,53.33656,37,10000
2020-04-30T01:06:48.000Z,-147.214213,53.33608,37,9900
2020-04-30T01:07:42.000Z,-147.205973,53.3352,37,10000
2020-04-30T01:08:12.000Z,-147.201387,53.33472,37,9900
2020-04-30T01:27:16.000Z,-147.027167,53.31633299999999,37,10000
2020-04-30T01:53:16.000Z,-146.78825,53.289167000000006,37,10000
2020-04-30T01:59:10.000Z,-146.73451699999995,53.28315,37,10000
2020-04-30T02:01:07.000Z,-146.71648000000005,53.28109300000001,37,10100
2020-04-30T02:01:34.000Z,-146.712817,53.280683,37,10100
