timestamp,longitude,latitude,speed,direction
2019-04-11T05:02:07.000Z,114.3651,21.950267,27,17700
2019-04-14T05:28:46.000Z,101.324183,11.975933,32,31100
2019-04-14T05:57:40.000Z,101.225933,12.077917,32,34400
2019-04-14T06:17:40.000Z,101.174483,12.160467,32,31600
2019-04-14T06:33:03.000Z,101.130617,12.22005,32,32400
2019-04-14T07:00:42.000Z,101.024933,12.308883,32,30200
2019-04-14T07:33:03.000Z,100.90355,12.410933,32,31300
2019-04-14T07:49:52.000Z,100.843433,12.468117,32,32300
2019-04-14T07:53:18.000Z,100.834317,12.480533,32,32300
2019-04-14T08:05:32.000Z,100.8119,12.51087,32,32300
2019-04-14T08:19:06.000Z,100.759883,12.589117,34,32700
2019-04-14T08:19:46.000Z,100.75785,12.59215,34,32600
2019-04-14T08:23:22.000Z,100.7484,12.607817,34,33200
2019-04-14T08:31:40.000Z,100.73805,12.65045,34,35700
2019-04-14T08:35:23.000Z,100.736967,12.6699,34,35600
2019-04-14T08:39:28.000Z,100.7375,12.691467,34,100
2019-04-14T08:44:29.000Z,100.7393,12.71705,34,1100
2019-04-14T08:50:58.000Z,100.74305,12.750583,34,35500
2019-04-14T09:03:52.000Z,100.738283,12.81815,35,35800
2019-04-14T09:10:00.000Z,100.736967,12.850433,35,35700
2019-04-14T09:13:04.000Z,100.73625,12.866683,34,35700
2019-04-14T09:28:34.000Z,100.737217,12.947017,29,35900
2019-04-14T09:36:00.000Z,100.736233,12.97605,24,35900
2019-04-14T09:43:50.000Z,100.7408,13.003517,22,2400
2019-04-14T09:59:11.000Z,100.790267,13.036483,27,6000
2019-04-14T10:01:26.000Z,100.798333,13.040983,27,6000
2019-04-14T10:27:52.000Z,100.872183,13.069467,14,12800
2019-04-14T10:29:40.000Z,100.875317,13.067033,13,12800
2019-04-14T10:48:40.000Z,100.89035,13.067183,0,35700
2019-04-14T10:52:11.000Z,100.89035,13.067317,0,34500
2019-04-14T10:55:13.000Z,100.8904,13.067333,0,6700
2019-04-14T11:01:13.000Z,100.890483,13.067383,0,5800
