timestamp,longitude,latitude,speed,direction
2020-06-01T00:16:37.000Z,-147.98316,44.752192,35,10990
2020-06-01T00:19:11.000Z,-147.96448,44.74744000000001,35,10950
2020-06-01T00:34:40.000Z,-147.85664,44.72056,35,10990
2020-06-01T00:51:17.000Z,-147.740783,44.691472,35,10920
2020-06-01T00:57:42.000Z,-147.6956,44.680213,35,10990
2020-06-01T01:05:10.000Z,-147.643947,44.667253,35,10960
2020-06-01T01:08:17.000Z,-147.6216,44.661627,35,10910
2020-06-01T01:22:48.000Z,-147.520627,44.636538,35,10850
2020-06-01T01:25:35.000Z,-147.501073,44.631728,35,10930
2020-06-01T01:51:43.000Z,-147.318142,44.586377,35,10910
2020-06-01T02:02:49.000Z,-147.24023200000005,44.567037,35,10920
2020-06-01T02:28:30.000Z,-147.05928500000005,44.521905,35,10860
2020-06-01T02:29:30.000Z,-147.052262,44.52016500000001,35,10860
2020-06-01T02:35:42.000Z,-147.008447,44.509328,35,10880
2020-06-01T03:03:43.000Z,-146.810175,44.460877,35,10880
2020-06-01T03:05:42.000Z,-146.79607,44.457333,35,11020
2020-06-01T03:44:30.000Z,-146.521597,44.38826,35,10900
2020-06-01T03:49:31.000Z,-146.486155,44.379695,35,10820
2020-06-01T04:01:48.000Z,-146.39937700000004,44.358203,35,10880
2020-06-01T04:10:53.000Z,-146.33541,44.342507,35,10940
2020-06-01T04:11:30.000Z,-146.331198,44.341465,35,10950
2020-06-01T04:14:07.000Z,-146.312928,44.336983,35,10910
2020-06-01T04:52:43.000Z,-146.041187,44.268908,35,10980
2020-06-01T04:53:48.000Z,-146.033558,44.266967,35,10850
2020-06-01T05:32:06.000Z,-145.764672,44.199213,35,10850
2020-06-01T05:43:48.000Z,-145.683147,44.179407,35,10850
2020-06-01T05:46:18.000Z,-145.665767,44.175207,35,10870
2020-06-01T05:58:00.000Z,-145.584133,44.1552,34,10860
2020-06-01T05:58:30.000Z,-145.580587,44.15432,34,10890
2020-06-01T06:00:13.000Z,-145.56953700000003,44.151583,35,10880
2020-06-01T06:28:32.000Z,-145.37293300000005,44.1028,35,10930
2020-06-01T06:29:48.000Z,-145.36528,44.100942,35,10880
2020-06-01T06:32:13.000Z,-145.34863,44.096812,35,10930
2020-06-01T06:38:13.000Z,-145.307055,44.086387,35,10900
2020-06-01T06:53:03.000Z,-145.205,44.06,35,10900
2020-06-01T07:20:18.000Z,-145.014917,44.012977,35,10990
2020-06-01T07:23:01.000Z,-144.99616,44.00818,35,10990
2020-06-01T07:29:25.000Z,-144.95179199999995,43.996762,35,10920
2020-06-01T07:38:43.000Z,-144.886533,43.980187,35,10920
2020-06-01T07:53:21.000Z,-144.786667,43.955,35,11000
2020-06-01T08:17:55.000Z,-144.614517,43.910495,35,10830
2020-06-01T08:20:37.000Z,-144.595607,43.905817,35,10910
2020-06-01T08:27:19.000Z,-144.548697,43.894182,35,10890
2020-06-01T09:00:35.000Z,-144.318203,43.836638,35,10970
2020-06-01T09:04:19.000Z,-144.2927,43.830257,35,10960
2020-06-01T09:08:48.000Z,-144.262008,43.822585,35,10880
2020-06-01T09:20:42.000Z,-144.1792,43.802213,35,10860
2020-06-01T09:36:54.000Z,-144.067378,43.773767,35,10980
2020-06-01T10:04:18.000Z,-143.877313,43.725838,35,10990
2020-06-01T10:12:18.000Z,-143.821427,43.711818,35,10930
2020-06-01T10:15:01.000Z,-143.80397299999996,43.707413,35,10930
2020-06-01T10:32:20.000Z,-143.682907,43.677253,35,10890
2020-06-01T10:47:06.000Z,-143.580063,43.651012,35,10910
2020-06-01T11:00:18.000Z,-143.488217,43.627307,35,10960
2020-06-01T11:02:25.000Z,-143.473485,43.623588,35,10880
2020-06-01T11:21:24.000Z,-143.34178500000004,43.590947,35,10860
2020-06-01T11:23:37.000Z,-143.32641,43.587212,35,10810
2020-06-01T11:39:20.000Z,-143.218693,43.560133,35,10870
2020-06-01T11:56:42.000Z,-143.099603,43.529628,35,10910
2020-06-01T11:58:47.000Z,-143.085275,43.525952,35,10940
2020-06-01T12:29:55.000Z,-142.873738,43.472407,34,10930
2020-06-01T12:33:12.000Z,-142.85058700000005,43.46648,35,10880
2020-06-01T12:35:01.000Z,-142.839013,43.463545,34,10980
