timestamp,longitude,latitude,speed,direction
2020-06-06T15:33:38.000Z,103.93935,8.726216,3,30200
2020-06-06T15:35:09.000Z,103.93935,8.726217,32,30200
2020-06-06T18:58:29.000Z,103.24825,9.397116,3,32000
2020-06-06T19:22:27.000Z,103.175866,9.4836,3,32000
2020-06-06T21:14:53.000Z,102.800016,9.87335,3,32900
2020-06-06T21:15:13.000Z,102.800016,9.87335,3,32900
2020-06-06T21:15:14.000Z,102.800016,9.87335,3,32900
2020-06-06T21:15:18.000Z,102.800016,9.87335,3,32900
2020-06-06T21:15:21.000Z,102.800016,9.87335,3,32900
2020-06-06T21:16:51.000Z,102.800017,9.87335,31,32900
2020-06-07T03:27:48.000Z,101.747316,11.298383,3,32300
2020-06-07T03:29:32.000Z,101.747317,11.298383,32,32300
2020-06-07T03:46:23.000Z,101.698233,11.374716,3,33000
2020-06-07T03:48:02.000Z,101.698233,11.374717,32,33000
2020-06-07T04:19:44.000Z,101.610283,11.512416,3,32200
2020-06-07T04:21:14.000Z,101.610283,11.512417,32,32200
2020-06-07T06:56:07.000Z,101.1414,12.143316,3,32400
2020-06-07T07:32:32.000Z,101.03505,12.289,34,32400
2020-06-07T07:34:20.000Z,101.029483,12.296533,34,32400
2020-06-07T07:36:08.000Z,101.023917,12.304117,34,32400
2020-06-07T07:38:15.000Z,101.017333,12.313017,34,32400
2020-06-07T07:40:38.000Z,101.009867,12.3231,34,32300
2020-06-07T07:43:08.000Z,101.0021,12.33355,34,32300
2020-06-07T07:45:08.000Z,100.995883,12.34195,34,32300
2020-06-07T07:46:50.000Z,100.990517,12.34915,34,32300
2020-06-07T07:49:14.000Z,100.983,12.359283,34,32300
2020-06-07T07:51:02.000Z,100.977333,12.366883,34,32300
2020-06-07T07:52:56.000Z,100.971283,12.374983,34,32300
2020-06-07T07:55:14.000Z,100.964067,12.384667,34,32300
2020-06-07T07:56:44.000Z,100.95925,12.3911,34,32300
2020-06-07T07:59:08.000Z,100.951667,12.401217,34,32300
2020-06-07T08:01:14.000Z,100.94495,12.41015,35,32300
2020-06-07T08:02:50.000Z,100.93985,12.416983,35,32300
2020-06-07T08:05:02.000Z,100.9328,12.4264,35,32300
2020-06-07T08:07:02.000Z,100.926367,12.43495,35,32300
2020-06-07T08:08:51.000Z,100.920517,12.442767,35,32300
2020-06-07T08:11:20.000Z,100.912467,12.453483,35,32300
2020-06-07T08:12:56.000Z,100.90735,12.460267,35,32300
2020-06-07T08:15:03.000Z,100.9005,12.4693,35,32300
2020-06-07T08:16:20.000Z,100.896367,12.474767,35,32300
2020-06-07T08:18:50.000Z,100.8883,12.485433,35,32300
2020-06-07T08:20:31.000Z,100.882783,12.492633,35,32200
2020-06-07T08:22:38.000Z,100.875817,12.501633,35,32200
2020-06-07T08:24:44.000Z,100.868767,12.51055,35,32200
2020-06-07T08:26:38.000Z,100.8624,12.518633,35,32200
2020-06-07T08:28:38.000Z,100.8557,12.527183,35,32200
2020-06-07T08:30:38.000Z,100.849033,12.535683,35,32200
2020-06-07T08:32:38.000Z,100.842233,12.544333,35,32200
2020-06-07T08:34:37.000Z,100.8355,12.55295,35,32200
2020-06-07T08:36:26.000Z,100.829417,12.560783,35,32200
2020-06-07T08:38:44.000Z,100.821717,12.570717,35,32300
2020-06-07T08:41:02.000Z,100.81405,12.580717,36,32300
2020-06-07T08:42:50.000Z,100.808067,12.5885,36,32300
2020-06-07T08:44:44.000Z,100.801717,12.596783,36,32300
2020-06-07T08:46:44.000Z,100.79505,12.6055,36,32300
2020-06-07T08:48:44.000Z,100.7883,12.614333,36,32200
2020-06-07T08:50:56.000Z,100.780867,12.62395,36,32300
2020-06-07T08:52:20.000Z,100.776133,12.630117,36,32200
2020-06-07T08:54:37.000Z,100.768433,12.640167,36,32300
2020-06-07T08:56:57.000Z,100.761183,12.65035,34,32800
2020-06-07T08:58:45.000Z,100.757683,12.658017,29,33500
2020-06-07T09:01:02.000Z,100.754967,12.66735,27,34600
2020-06-07T09:01:27.000Z,100.754583,12.669033,28,34700
2020-06-07T09:12:07.000Z,100.74535,12.716733,31,34400
2020-06-07T09:14:38.000Z,100.742133,12.72825,31,34400
2020-06-07T09:16:14.000Z,100.740317,12.735883,32,34900
2020-06-07T09:16:37.000Z,100.74005,12.737733,32,35100
2020-06-07T09:20:44.000Z,100.738167,12.7579,32,35400
2020-06-07T09:22:56.000Z,100.73725,12.76885,33,35500
2020-06-07T09:24:56.000Z,100.736417,12.7789,33,35500
2020-06-07T09:26:38.000Z,100.735883,12.7876,33,35700
2020-06-07T09:28:50.000Z,100.735683,12.79885,34,35900
