timestamp,longitude,latitude,speed,direction
2020-06-01T00:47:41.000Z,130.785547,35.677707,32,5000
2020-06-01T02:56:14.000Z,131.403683,36.062617,32,5200
2020-06-01T03:32:40.000Z,131.581067,36.16385,32,5700
2020-06-01T03:51:01.000Z,131.670613,36.217947,32,4500
2020-06-01T04:16:00.000Z,131.7908,36.300667,36,5300
2020-06-01T04:23:04.000Z,131.827283,36.322867,36,5200
2020-06-01T04:45:38.000Z,131.951517,36.39905,36,5300
2020-06-01T05:10:38.000Z,132.0872,36.478917,35,5300
2020-06-01T05:11:14.000Z,132.090383,36.480817,35,5300
2020-06-01T05:12:44.000Z,132.098333,36.4855,35,5400
2020-06-01T05:31:33.000Z,132.191333,36.54235,32,5200
2020-06-01T05:34:20.000Z,132.204983,36.550717,33,5300
2020-06-01T05:40:27.000Z,132.234817,36.569417,32,5300
2020-06-01T05:41:14.000Z,132.238767,36.5718,32,5300
2020-06-01T05:48:38.000Z,132.275233,36.593633,32,5300
2020-06-01T05:50:27.000Z,132.284133,36.599067,32,5300
2020-06-01T05:52:26.000Z,132.29385,36.604883,32,5300
2020-06-01T05:54:33.000Z,132.304383,36.611033,32,5400
2020-06-01T05:56:20.000Z,132.31325,36.616383,32,5300
2020-06-01T05:58:39.000Z,132.324483,36.623233,32,5200
2020-06-01T06:00:39.000Z,132.33433300000002,36.6291,32,5300
2020-06-01T06:02:32.000Z,132.343617,36.6345,32,5400
2020-06-01T06:04:32.000Z,132.35351699999998,36.640417,32,5300
2020-06-01T06:06:20.000Z,132.36246699999998,36.6457,32,5400
2020-06-01T06:08:32.000Z,132.373283,36.652067,32,5400
2020-06-01T06:10:39.000Z,132.38365,36.657967,32,5500
2020-06-01T06:12:41.000Z,132.39371699999998,36.663517,32,5600
2020-06-01T06:14:39.000Z,132.4039,36.669083,32,5500
2020-06-01T06:16:33.000Z,132.413367,36.674467,32,5500
2020-06-01T06:18:34.000Z,132.42343300000002,36.68013300000001,32,5600
