timestamp,longitude,latitude,speed,direction
2019-04-01T00:14:54.000Z,58.99140300000001,-0.73916,25,26220
2019-04-01T00:50:42.000Z,58.85729499999999,-0.757888,25,26190
2019-04-01T00:56:05.000Z,58.836533,-0.76088,25,26110
2019-04-01T01:23:22.000Z,58.735127,-0.776325,25,26170
2019-04-01T01:51:22.000Z,58.629675,-0.7908350000000001,25,26180
2019-04-01T02:28:55.000Z,58.48786800000001,-0.810068,25,26090
2019-04-01T02:29:55.000Z,58.484157,-0.810658,25,26090
2019-04-01T02:30:55.000Z,58.480442,-0.811247,25,26230
2019-04-01T02:31:34.000Z,58.478025,-0.811638,25,26100
2019-04-01T04:17:36.000Z,58.090875,-0.86431,23,26260
2019-04-01T04:50:36.000Z,57.974162,-0.880605,23,26290
2019-04-01T05:07:13.000Z,57.91512,-0.888,23,26110
2019-04-01T05:09:31.000Z,57.907013,-0.8892,23,26090
2019-04-01T06:03:55.000Z,57.714285,-0.916672,24,26180
2019-04-01T06:15:55.000Z,57.671147,-0.922063,24,26310
2019-04-01T06:34:16.000Z,57.60554000000001,-0.932405,24,26010
2019-04-01T06:51:33.000Z,57.544388,-0.9429,23,26160
2019-04-01T07:13:54.000Z,57.46650699999999,-0.954107,22,27030
2019-04-01T07:55:00.000Z,57.323953,-0.952465,22,26700
2019-04-01T08:33:15.000Z,57.188507,-0.974345,24,26130
2019-04-01T08:48:15.000Z,57.134373,-0.982747,24,26040
2019-04-01T10:08:41.000Z,56.834797,-1.028748,25,26000
2019-04-01T11:11:55.000Z,56.595972,-1.0610879999999998,25,26360
2019-04-01T11:47:56.000Z,56.461077,-1.080637,25,26220
2019-04-01T12:22:00.000Z,56.332975,-1.099533,24,26180
2019-04-01T12:48:21.000Z,56.236462,-1.11443,24,26100
2019-04-01T13:04:33.000Z,56.17718000000001,-1.123678,24,26290
2019-04-01T13:15:54.000Z,56.13571,-1.130475,24,26080
2019-04-01T13:50:41.000Z,56.006673,-1.15133,25,26260
2019-04-01T15:38:41.000Z,55.603352,-1.219033,24,26010
2019-04-01T16:11:14.000Z,55.482735,-1.238817,25,26040
2019-04-01T16:11:55.000Z,55.480195,-1.239233,25,26220
2019-04-01T16:12:41.000Z,55.47741,-1.2397,25,25980
2019-04-01T16:14:21.000Z,55.471162,-1.240688,25,26110
2019-04-01T16:46:01.000Z,55.35465799999999,-1.26033,24,25980
2019-04-01T17:20:00.000Z,55.228942,-1.282398,25,25970
2019-04-01T17:23:04.000Z,55.217813,-1.2844799999999998,25,25940
2019-04-01T17:56:15.000Z,55.09505,-1.306947,25,25900
2019-04-01T18:27:21.000Z,54.98041800000001,-1.327572,24,25960
2019-04-01T18:29:18.000Z,54.973013,-1.328907,25,25930
2019-04-01T18:29:33.000Z,54.972107,-1.329067,25,25980
2019-04-01T19:07:00.000Z,54.833613,-1.35412,25,25850
2019-04-01T19:38:59.000Z,54.714607,-1.37617,25,25910
2019-04-01T19:59:33.000Z,54.637065,-1.390623,25,25930
2019-04-01T20:56:34.000Z,54.420827,-1.432472,25,25900
2019-04-01T21:38:37.000Z,54.26204300000001,-1.463755,25,25940
2019-04-01T21:44:52.000Z,54.238377,-1.468502,25,25860
2019-04-01T22:41:19.000Z,54.02401,-1.511852,25,25820
2019-04-01T23:15:39.000Z,53.89579300000001,-1.537613,25,25940
2019-04-01T23:27:17.000Z,53.852192,-1.545988,25,25780
2019-04-01T23:49:59.000Z,53.76723199999999,-1.562255,25,25920
2019-04-02T00:24:30.000Z,53.638023,-1.588132,25,25790
2019-04-02T00:26:02.000Z,53.63184,-1.589433,25,25870
2019-04-02T01:00:18.000Z,53.506978,-1.616218,24,25750
2019-04-02T02:15:07.000Z,53.240733,-1.671743,23,25850
2019-04-02T02:35:49.000Z,53.168273,-1.6872630000000002,24,25810
2019-04-02T03:15:38.000Z,53.027625,-1.71263,23,26020
2019-04-02T03:17:57.000Z,53.019363,-1.713982,23,26150
2019-04-02T03:19:26.000Z,53.014115,-1.7149029999999998,23,26110
2019-04-02T05:05:09.000Z,52.644645,-1.780998,23,25900
2019-04-02T05:35:09.000Z,52.541297,-1.8005400000000005,23,25870
2019-04-02T05:47:19.000Z,52.49924,-1.808852,23,26020
2019-04-02T06:24:19.000Z,52.369607,-1.834813,24,25900
2019-04-02T06:57:20.000Z,52.252837,-1.85697,23,26020
2019-04-02T07:21:19.000Z,52.168583,-1.872298,23,26110
2019-04-02T07:22:17.000Z,52.165067,-1.872933,23,26070
2019-04-02T07:23:37.000Z,52.1604,-1.873733,23,26180
2019-04-02T07:24:59.000Z,52.155627,-1.874587,23,26040
2019-04-02T07:34:18.000Z,52.123282,-1.880927,23,25900
2019-04-02T08:08:39.000Z,52.003487,-1.904802,23,26130
2019-04-02T08:14:51.000Z,51.98136,-1.908667,23,26010
2019-04-02T08:14:57.000Z,51.980667,-1.908773,23,25970
2019-04-02T08:15:45.000Z,51.977867,-1.90928,23,26210
2019-04-02T08:16:26.000Z,51.975493,-1.90968,23,26250
2019-04-02T08:16:57.000Z,51.973707,-1.91,23,26110
2019-04-02T08:17:06.000Z,51.973173,-1.91008,23,26080
2019-04-02T08:18:06.000Z,51.96968,-1.910587,23,26330
2019-04-02T08:49:12.000Z,51.86184,-1.92704,23,26230
2019-04-02T08:49:50.000Z,51.85952,-1.927413,23,26000
2019-04-02T08:50:21.000Z,51.857787,-1.927707,23,26100
2019-04-02T09:46:49.000Z,51.659835,-1.954872,23,26350
2019-04-02T10:15:30.000Z,51.559723,-1.967555,23,26060
2019-04-02T10:50:39.000Z,51.437212,-1.986078,23,26150
2019-04-02T11:25:17.000Z,51.317253,-2.005962,23,26050
2019-04-02T11:57:19.000Z,51.207503,-2.024248,22,26110
2019-04-02T12:35:29.000Z,51.074248,-2.043995,23,26000
2019-04-02T13:30:30.000Z,50.88256,-2.070963,23,26330
2019-04-02T14:04:58.000Z,50.762095,-2.0878520000000003,23,26250
2019-04-02T14:38:30.000Z,50.643928,-2.102733,23,26410
