timestamp,longitude,latitude,speed,direction
2019-07-16T02:10:23.000Z,112.055,18.406667,29,20900
2019-07-16T03:49:28.000Z,111.826,18.0339,30,20800
2019-07-16T11:40:37.000Z,110.978333,16.113332999999994,29,19400
2019-07-16T15:28:23.000Z,110.715,15.13,25,19200
2019-07-16T17:01:24.000Z,110.618333,14.751667,27,19500
2019-07-16T23:31:35.000Z,110.175,13.105,29,18900
2019-07-17T03:01:24.000Z,109.915,12.186667,29,19400
2019-07-17T12:28:36.000Z,108.853333,10.215,25,22100
2019-07-17T14:43:23.000Z,108.491667,9.81,25,21900
2019-07-17T16:19:23.000Z,108.241667,9.508333,25,22400
2019-07-17T23:46:36.000Z,106.625,8.531667,27,24100
2019-07-18T00:34:34.000Z,106.451667,8.418333,27,21700
2019-07-18T03:52:33.000Z,105.561667,8.315,27,26600
2019-07-18T03:55:33.000Z,105.548333,8.315,27,26700
2019-07-18T11:37:37.000Z,103.721667,8.708333,25,30100
2019-07-18T15:31:30.000Z,103.048333,9.285,24,32600
2019-07-18T15:37:29.000Z,103.035,9.303333,24,32600
2019-07-19T00:07:37.000Z,102.025,10.798333,24,32600
2019-07-19T01:37:26.000Z,101.825,11.088333,25,32800
2019-07-19T02:49:33.000Z,101.663333,11.323333,25,32800
2019-07-19T02:55:34.000Z,101.65,11.343333,25,32900
2019-07-19T07:48:22.000Z,101.009455,12.283848,26,32830
2019-07-19T07:51:33.000Z,101.002538,12.294648,26,32750
2019-07-19T07:56:51.000Z,100.990808,12.31254,26,32760
2019-07-19T07:58:18.000Z,100.98882,12.31561,26,32750
2019-07-19T08:00:00.000Z,100.985467,12.320883,25,32790
2019-07-19T08:02:08.000Z,100.982307,12.325707,25,32720
2019-07-19T08:05:06.000Z,100.97768,12.338575,25,35230
2019-07-19T08:06:36.000Z,100.976805,12.344952,25,35220
2019-07-19T08:08:58.000Z,100.976002,12.351132000000002,25,35280
2019-07-19T08:11:03.000Z,100.972853,12.360912,25,33220
2019-07-19T08:16:33.000Z,100.957807,12.375605,25,30910
2019-07-19T08:18:13.000Z,100.952707,12.379353,25,30620
2019-07-19T08:19:42.000Z,100.948147,12.38266,25,30730
2019-07-19T08:22:04.000Z,100.942918,12.386555,25,30660
2019-07-19T08:25:06.000Z,100.930075,12.397663,25,31370
2019-07-19T08:26:29.000Z,100.92783,12.399857,25,31610
2019-07-19T08:36:00.000Z,100.904832,12.425543,26,32320
2019-07-19T08:42:58.000Z,100.888208,12.447672,26,32360
2019-07-19T08:44:27.000Z,100.882907,12.454683,26,32350
2019-07-19T08:47:25.000Z,100.875942,12.463892,26,32290
2019-07-19T08:49:35.000Z,100.87237,12.468672,26,32440
2019-07-19T08:52:45.000Z,100.863472,12.481123,24,32530
2019-07-19T08:54:26.000Z,100.859992,12.485917,24,32340
2019-07-19T08:56:38.000Z,100.856587,12.490585,23,32600
2019-07-19T08:58:20.000Z,100.851983,12.49755,23,32540
2019-07-19T09:01:35.000Z,100.843957,12.508578,23,32490
2019-07-19T09:03:45.000Z,100.839488,12.514948,23,32540
2019-07-19T09:06:54.000Z,100.83286,12.523972,23,32490
2019-07-19T09:08:23.000Z,100.829763,12.528292,23,32540
2019-07-19T09:12:06.000Z,100.823095,12.537587,23,32410
2019-07-19T09:24:12.000Z,100.797138,12.575115,24,33090
2019-07-19T09:27:34.000Z,100.79202,12.584108,24,33170
2019-07-19T09:31:23.000Z,100.783538,12.597408,24,32790
2019-07-19T09:33:03.000Z,100.780183,12.60256,24,32650
2019-07-19T09:34:13.000Z,100.777767,12.606085,24,32660
2019-07-19T09:38:14.000Z,100.769807,12.618428,24,32690
2019-07-19T09:39:51.000Z,100.767887,12.621453,24,32860
2019-07-19T09:41:24.000Z,100.763588,12.628272,24,32820
2019-07-19T09:43:34.000Z,100.759288,12.635135,24,32990
2019-07-19T09:47:04.000Z,100.754643,12.647297,24,34320
2019-07-19T09:52:02.000Z,100.750082,12.662832,24,34400
2019-07-19T10:01:53.000Z,100.74223,12.696693,20,35320
2019-07-19T10:14:13.000Z,100.740105,12.734217,20,30
2019-07-19T10:16:34.000Z,100.74007,12.741383,20,35940
2019-07-19T10:18:35.000Z,100.739923,12.74743,20,35880
2019-07-19T10:21:15.000Z,100.739808,12.75551,20,35930
2019-07-19T10:23:54.000Z,100.739747,12.763423,20,35940
2019-07-19T10:25:33.000Z,100.739662,12.76838,19,35870
2019-07-19T10:28:53.000Z,100.739488,12.778342,19,35950
2019-07-19T10:29:43.000Z,100.739452,12.780815,19,35950
2019-07-19T10:33:45.000Z,100.739017,12.792552,19,35420
2019-07-19T10:39:53.000Z,100.737295,12.810445,19,35490
2019-07-19T10:44:14.000Z,100.736665,12.823165,19,230
2019-07-19T10:47:33.000Z,100.737862,12.832983,19,750
2019-07-19T10:49:05.000Z,100.73847,12.837473,19,740
2019-07-19T10:51:05.000Z,100.739285,12.843325,19,810
2019-07-19T10:52:54.000Z,100.740058,12.848653,19,750
2019-07-19T10:55:03.000Z,100.740842,12.854978,19,490
2019-07-19T10:56:53.000Z,100.741255,12.860422,19,410
2019-07-19T10:58:53.000Z,100.741687,12.866357,19,450
2019-07-19T11:00:04.000Z,100.741998,12.869835,19,460
2019-07-19T11:02:14.000Z,100.742305,12.876312,19,250
2019-07-19T11:04:24.000Z,100.742505,12.882773,19,35850
2019-07-19T11:07:14.000Z,100.742013,12.891137,19,35620
2019-07-19T11:09:04.000Z,100.741878,12.896622,19,110
2019-07-19T11:11:15.000Z,100.742088,12.903105,19,100
2019-07-19T11:12:44.000Z,100.742117,12.907517,19,120
2019-07-19T11:14:54.000Z,100.742343,12.913933,19,260
2019-07-19T11:17:15.000Z,100.74261,12.920855,19,170
2019-07-19T11:18:54.000Z,100.74281,12.925695,19,230
2019-07-19T11:21:04.000Z,100.742988,12.931965,19,160
2019-07-19T11:23:04.000Z,100.743147,12.937658,18,120
2019-07-19T11:24:54.000Z,100.743202,12.942855,18,90
2019-07-19T11:27:23.000Z,100.74339,12.949865,18,170
2019-07-19T11:29:05.000Z,100.743522,12.954543,17,35320
